dt;year; AverageTemperature ;Country
1-05-1985;1985; 15.001 ;Uruguay
1-08-1996;1996; 15.001 ;Uruguay
1-09-1997;1997; 13.174 ;Argentina
1-01-2008;2008; 14.961 ;Chile
1-05-1997;1997; 12.509 ;Argentina
1-02-2008;2008; 14.931 ;Chile
1-08-1997;1997; 11.049 ;Argentina
1-07-1997;1997; 9.953 ;Argentina
1-09-2001;2001; 14.898 ;Uruguay
1-02-1989;1989; 14.851 ;Chile
1-09-1995;1995; 14.828 ;Uruguay
1-08-2009;2009; 14.794 ;Uruguay
1-05-1984;1984; 14.784 ;Uruguay
1-01-2004;2004; 14.773 ;Chile
1-08-1997;1997; 14.771 ;Uruguay
1-09-1997;1997; 14.735 ;Uruguay
1-06-1997;1997; 8.962 ;Argentina
1-08-1990;1990; 14.694 ;Uruguay
1-01-1992;1992; 14.688 ;Chile
1-01-1998;1998; 21.278 ;Argentina
1-12-1998;1998; 20.863 ;Argentina
1-02-1998;1998; 19.509 ;Argentina
1-02-2006;2006; 14.656 ;Chile
1-01-1980;1980; 14.649 ;Chile
1-11-1998;1998; 18.751 ;Argentina
1-01-1982;1982; 14.609 ;Chile
1-09-1975;1975; 14.603 ;Uruguay
1-05-2000;2000; 14.603 ;Uruguay
1-01-1998;1998; 14.601 ;Chile
1-05-1970;1970; 14.598 ;Uruguay
1-01-2007;2007; 14.574 ;Chile
1-05-1983;1983; 14.558 ;Uruguay
1-05-1986;1986; 14.553 ;Uruguay
1-02-1998;1998; 14.544 ;Chile
1-05-1989;1989; 14.536 ;Uruguay
1-01-1994;1994; 14.533 ;Chile
1-01-2006;2006; 14.493 ;Chile
1-03-1998;1998; 17.956 ;Argentina
1-10-1998;1998; 16.914 ;Argentina
1-02-2004;2004; 14.459 ;Chile
1-12-1983;1983; 14.455 ;Chile
1-01-1985;1985; 14.448 ;Chile
1-09-1992;1992; 14.445 ;Uruguay
1-01-2009;2009; 14.442 ;Chile
1-05-1996;1996; 14.436 ;Uruguay
1-08-1989;1989; 14.434 ;Uruguay
1-04-1998;1998; 14.659 ;Argentina
1-05-1998;1998; 12.129 ;Argentina
1-01-1987;1987; 14.413 ;Chile
1-05-1993;1993; 14.409 ;Uruguay
1-02-2013;2013; 14.402 ;Chile
1-02-1983;1983; 14.391 ;Chile
1-12-2008;2008; 14.369 ;Chile
1-09-1998;1998; 11.575 ;Argentina
1-08-1981;1981; 14.361 ;Uruguay
1-02-1999;1999; 14.352 ;Chile
1-06-1986;1986; 14.346 ;Uruguay
1-05-2013;2013; 14.345 ;Uruguay
1-08-1998;1998; 10.208 ;Argentina
1-09-2006;2006; 14.331 ;Uruguay
1-02-1990;1990; 14.325 ;Chile
1-05-1992;1992; 14.324 ;Uruguay
1-02-1988;1988; 14.322 ;Chile
1-09-2000;2000; 14.306 ;Uruguay
1-07-2008;2008; 14.305 ;Uruguay
1-08-2002;2002; 14.304 ;Uruguay
1-05-1976;1976; 14.295 ;Uruguay
1-07-1998;1998; 10.197 ;Argentina
1-01-1984;1984; 14.292 ;Chile
1-12-1995;1995; 14.289 ;Chile
1-01-2002;2002; 14.288 ;Chile
1-02-2011;2011; 14.281 ;Chile
1-09-1996;1996; 14.263 ;Uruguay
1-02-1978;1978; 14.258 ;Chile
1-01-1977;1977; 14.256 ;Chile
1-05-1995;1995; 14.252 ;Uruguay
1-01-1989;1989; 14.243 ;Chile
1-06-1998;1998; 9.102 ;Argentina
1-02-2009;2009; 14.242 ;Chile
1-05-2001;2001; 14.235 ;Uruguay
1-05-2011;2011; 14.235 ;Uruguay
1-01-1975;1975; 14.225 ;Chile
1-01-2000;2000; 14.225 ;Chile
1-01-2003;2003; 14.225 ;Chile
1-01-2011;2011; 14.224 ;Chile
1-01-2005;2005; 14.213 ;Chile
1-12-1999;1999; 21 ;Argentina
1-02-1980;1980; 14.204 ;Chile
1-01-1995;1995; 14.183 ;Chile
1-09-1984;1984; 14.176 ;Uruguay
1-09-2002;2002; 14.166 ;Uruguay
1-05-1973;1973; 14.161 ;Uruguay
1-01-1993;1993; 14.158 ;Chile
1-01-2010;2010; 14.149 ;Chile
1-01-1999;1999; 14.143 ;Chile
1-02-2002;2002; 14.135 ;Chile
1-02-1993;1993; 14.106 ;Chile
1-12-1982;1982; 14.102 ;Chile
1-02-2001;2001; 14.092 ;Chile
1-10-1999;1999; 16 ;Argentina
1-02-1981;1981; 14.069 ;Chile
1-08-1999;1999; 11 ;Argentina
1-02-2012;2012; 14.048 ;Chile
1-09-1976;1976; 14.022 ;Uruguay
1-12-2001;2001; 14.021 ;Chile
1-01-1986;1986; 14.014 ;Chile
1-01-1972;1972; 13.998 ;Chile
1-08-1979;1979; 13.998 ;Uruguay
1-01-1991;1991; 13.993 ;Chile
1-02-1999;1999; 21.527 ;Argentina
1-09-1981;1981; 13.983 ;Uruguay
1-02-1970;1970; 13.979 ;Chile
1-01-1999;1999; 21.123 ;Argentina
1-02-1985;1985; 13.964 ;Chile
1-05-1990;1990; 13.951 ;Uruguay
1-03-1999;1999; 18.744 ;Argentina
1-01-1970;1970; 13.901 ;Chile
1-02-2003;2003; 13.895 ;Chile
1-11-1999;1999; 18.263 ;Argentina
1-08-2005;2005; 13.871 ;Uruguay
1-09-2009;2009; 13.867 ;Uruguay
1-09-1999;1999; 13.892 ;Argentina
1-02-1991;1991; 13.857 ;Chile
1-09-1998;1998; 13.854 ;Uruguay
1-01-1981;1981; 13.843 ;Chile
1-04-1999;1999; 13.646 ;Argentina
1-02-1977;1977; 13.833 ;Chile
1-08-2004;2004; 13.825 ;Uruguay
1-02-1973;1973; 13.809 ;Chile
1-05-1999;1999; 11.121 ;Argentina
1-01-2001;2001; 13.798 ;Chile
1-02-1979;1979; 13.787 ;Chile
1-06-1999;1999; 7.904 ;Argentina
1-01-1988;1988; 13.783 ;Chile
1-12-1994;1994; 13.772 ;Chile
1-02-2007;2007; 13.759 ;Chile
1-01-1978;1978; 13.757 ;Chile
1-09-1973;1973; 13.753 ;Uruguay
1-09-1980;1980; 13.748 ;Uruguay
1-12-1972;1972; 13.728 ;Chile
1-07-1999;1999; 7.419 ;Argentina
1-08-1991;1991; 13.725 ;Uruguay
1-07-1997;1997; 13.707 ;Uruguay
1-01-2000;2000; 22.092 ;Argentina
1-09-1993;1993; 13.695 ;Uruguay
1-12-2004;2004; 13.674 ;Chile
1-12-2000;2000; 20.472 ;Argentina
1-12-1997;1997; 13.668 ;Chile
1-02-1976;1976; 13.656 ;Chile
1-02-2000;2000; 20.395 ;Argentina
1-05-1999;1999; 13.646 ;Uruguay
1-09-2005;2005; 13.642 ;Uruguay
1-02-1986;1986; 13.641 ;Chile
1-12-1977;1977; 13.637 ;Chile
1-12-1989;1989; 13.605 ;Chile
1-07-1987;1987; 13.588 ;Uruguay
1-03-2012;2012; 13.561 ;Chile
1-12-1986;1986; 13.544 ;Chile
1-08-1982;1982; 13.542 ;Uruguay
1-02-1972;1972; 13.536 ;Chile
1-02-2000;2000; 13.531 ;Chile
1-09-1989;1989; 13.522 ;Uruguay
1-05-1978;1978; 13.518 ;Uruguay
1-02-1995;1995; 13.514 ;Chile
1-02-1982;1982; 13.502 ;Chile
1-06-2000;2000; 13.475 ;Uruguay
1-02-2010;2010; 13.473 ;Chile
1-08-1999;1999; 13.467 ;Uruguay
1-09-1990;1990; 13.454 ;Uruguay
1-03-2000;2000; 17.929 ;Argentina
1-11-2000;2000; 17.337 ;Argentina
1-09-1988;1988; 13.409 ;Uruguay
1-12-1984;1984; 13.398 ;Chile
1-06-2001;2001; 13.396 ;Uruguay
1-12-1985;1985; 13.395 ;Chile
1-09-1979;1979; 13.389 ;Uruguay
1-03-2010;2010; 13.389 ;Chile
1-12-2005;2005; 13.381 ;Chile
1-02-1984;1984; 13.376 ;Chile
1-06-1994;1994; 13.371 ;Uruguay
1-12-1998;1998; 13.369 ;Chile
1-03-1980;1980; 13.367 ;Chile
1-03-1983;1983; 13.357 ;Chile
1-02-1975;1975; 13.334 ;Chile
1-03-1987;1987; 13.327 ;Chile
1-03-2004;2004; 13.319 ;Chile
1-12-1979;1979; 13.317 ;Chile
1-02-1992;1992; 13.317 ;Chile
1-10-2000;2000; 15.835 ;Argentina
1-02-1996;1996; 13.304 ;Chile
1-05-2004;2004; 13.299 ;Uruguay
1-09-1983;1983; 13.279 ;Uruguay
1-12-1978;1978; 13.275 ;Chile
1-02-1994;1994; 13.267 ;Chile
1-04-2000;2000; 15.438 ;Argentina
1-03-2009;2009; 13.251 ;Chile
1-12-2002;2002; 13.231 ;Chile
1-05-1979;1979; 13.229 ;Uruguay
1-07-1998;1998; 13.216 ;Uruguay
1-12-1980;1980; 13.207 ;Chile
1-12-2006;2006; 13.205 ;Chile
1-03-1997;1997; 13.182 ;Chile
1-12-1987;1987; 13.179 ;Chile
1-03-2008;2008; 13.175 ;Chile
1-09-2000;2000; 11.663 ;Argentina
1-03-1993;1993; 13.165 ;Chile
1-12-1996;1996; 13.162 ;Chile
1-12-1993;1993; 13.146 ;Chile
1-05-2000;2000; 10.858 ;Argentina
1-12-1981;1981; 13.114 ;Chile
1-02-1997;1997; 13.112 ;Chile
1-06-2004;2004; 13.103 ;Uruguay
1-12-1976;1976; 13.096 ;Chile
1-12-2000;2000; 13.093 ;Chile
1-09-1987;1987; 13.087 ;Uruguay
1-12-1999;1999; 13.079 ;Chile
1-12-1988;1988; 13.075 ;Chile
1-08-1971;1971; 13.071 ;Uruguay
1-06-2003;2003; 13.058 ;Uruguay
1-06-1975;1975; 13.035 ;Uruguay
1-08-2000;2000; 9.887 ;Argentina
1-12-1990;1990; 12.989 ;Chile
1-03-1988;1988; 12.982 ;Chile
1-12-2009;2009; 12.976 ;Chile
1-05-1977;1977; 12.974 ;Uruguay
1-06-2006;2006; 12.964 ;Uruguay
1-08-1986;1986; 12.948 ;Uruguay
1-12-2012;2012; 12.948 ;Chile
1-03-1994;1994; 12.927 ;Chile
1-07-1978;1978; 12.916 ;Uruguay
1-03-2003;2003; 12.911 ;Chile
1-06-1973;1973; 12.885 ;Uruguay
1-06-2000;2000; 8.794 ;Argentina
1-01-2001;2001; 22 ;Argentina
1-02-2001;2001; 22.131 ;Argentina
1-08-1993;1993; 12.864 ;Uruguay
1-08-1998;1998; 12.848 ;Uruguay
1-03-1996;1996; 12.754 ;Chile
1-03-1981;1981; 12.744 ;Chile
1-03-1977;1977; 12.734 ;Chile
1-12-2001;2001; 21.027 ;Argentina
1-07-1979;1979; 12.709 ;Uruguay
1-11-2008;2008; 12.695 ;Chile
1-12-2010;2010; 12.689 ;Chile
1-06-1985;1985; 12.674 ;Uruguay
1-03-2001;2001; 19.219 ;Argentina
1-11-2001;2001; 18.207 ;Argentina
1-08-2000;2000; 12.663 ;Uruguay
1-08-1970;1970; 12.631 ;Uruguay
1-07-1971;1971; 12.617 ;Uruguay
1-06-1977;1977; 12.616 ;Uruguay
1-10-2001;2001; 16.198 ;Argentina
1-03-2006;2006; 12.602 ;Chile
1-08-2008;2008; 12.593 ;Uruguay
1-03-1973;1973; 12.584 ;Chile
1-11-1987;1987; 12.574 ;Chile
1-04-2001;2001; 14.678 ;Argentina
1-07-2005;2005; 12.559 ;Uruguay
1-09-2001;2001; 12.257 ;Argentina
1-03-1985;1985; 12.541 ;Chile
1-03-1984;1984; 12.536 ;Chile
1-08-2001;2001; 11.543 ;Argentina
1-08-1980;1980; 12.524 ;Uruguay
1-01-1971;1971; 12.514 ;Chile
1-05-2001;2001; 10.624 ;Argentina
1-12-1973;1973; 12.503 ;Chile
1-08-1983;1983; 12.483 ;Uruguay
1-03-1991;1991; 12.482 ;Chile
1-08-1995;1995; 12.482 ;Uruguay
1-08-1985;1985; 12.478 ;Uruguay
1-05-1971;1971; 12.474 ;Uruguay
1-12-2003;2003; 12.465 ;Chile
1-03-1989;1989; 12.434 ;Chile
1-06-2001;2001; 8.833 ;Argentina
1-03-1979;1979; 12.403 ;Chile
1-08-1992;1992; 12.394 ;Uruguay
1-02-2002;2002; 21 ;Argentina
1-11-1985;1985; 12.364 ;Chile
1-03-1990;1990; 12.352 ;Chile
1-08-1978;1978; 12.347 ;Uruguay
1-03-1978;1978; 12.338 ;Chile
1-11-2012;2012; 12.337 ;Chile
1-03-2011;2011; 12.333 ;Chile
1-08-1977;1977; 12.318 ;Uruguay
1-08-1976;1976; 12.308 ;Uruguay
1-03-1999;1999; 12.307 ;Chile
1-03-1982;1982; 12.299 ;Chile
1-03-1970;1970; 12.283 ;Chile
1-11-1989;1989; 12.272 ;Chile
1-08-1987;1987; 12.269 ;Uruguay
1-03-1995;1995; 12.258 ;Chile
1-10-2002;2002; 17 ;Argentina
1-06-1982;1982; 12.256 ;Uruguay
1-03-2001;2001; 12.254 ;Chile
1-04-2002;2002; 14 ;Argentina
1-12-1970;1970; 12.249 ;Chile
1-12-1971;1971; 12.246 ;Chile
1-05-2007;2007; 12.241 ;Uruguay
1-11-1988;1988; 12.236 ;Chile
1-05-2002;2002; 12 ;Argentina
1-06-1997;1997; 12.227 ;Uruguay
1-07-1995;1995; 12.225 ;Uruguay
1-06-2010;2010; 12.225 ;Uruguay
1-01-2002;2002; 21.587 ;Argentina
1-08-1975;1975; 12.197 ;Uruguay
1-12-2002;2002; 20.518 ;Argentina
1-08-2006;2006; 12.178 ;Uruguay
1-11-1983;1983; 12.176 ;Chile
1-03-1975;1975; 12.167 ;Chile
1-03-2002;2002; 18.852 ;Argentina
1-12-1991;1991; 12.152 ;Chile
1-11-2002;2002; 18.722 ;Argentina
1-06-1993;1993; 12.105 ;Uruguay
1-03-2013;2013; 12.105 ;Chile
1-09-2002;2002; 12.867 ;Argentina
1-07-1982;1982; 12.098 ;Uruguay
1-08-1972;1972; 12.096 ;Uruguay
1-11-2005;2005; 12.074 ;Chile
1-08-2002;2002; 10.884 ;Argentina
1-03-2002;2002; 12.064 ;Chile
1-11-2003;2003; 12.064 ;Chile
1-06-2013;2013; 12.032 ;Uruguay
1-11-1997;1997; 12.019 ;Chile
1-11-2004;2004; 11.974 ;Chile
1-03-1986;1986; 11.936 ;Chile
1-08-2010;2010; 11.936 ;Uruguay
1-11-2006;2006; 11.922 ;Chile
1-11-1994;1994; 11.918 ;Chile
1-07-1994;1994; 11.916 ;Uruguay
1-06-1991;1991; 11.913 ;Uruguay
1-07-2002;2002; 8.137 ;Argentina
1-06-1989;1989; 11.906 ;Uruguay
1-11-1995;1995; 11.906 ;Chile
1-11-1999;1999; 11.904 ;Chile
1-11-1982;1982; 11.853 ;Chile
1-11-2001;2001; 11.852 ;Chile
1-08-2011;2011; 11.835 ;Uruguay
1-07-2004;2004; 11.818 ;Uruguay
1-11-1996;1996; 11.816 ;Chile
1-06-2002;2002; 6.938 ;Argentina
1-10-2003;2003; 17 ;Argentina
1-11-1976;1976; 11.753 ;Chile
1-07-1981;1981; 11.753 ;Uruguay
1-11-1972;1972; 11.752 ;Chile
1-01-2003;2003; 22.091 ;Argentina
1-02-2003;2003; 21.034 ;Argentina
1-11-1993;1993; 11.722 ;Chile
1-12-2003;2003; 19.727 ;Argentina
1-03-1971;1971; 11.694 ;Chile
1-07-1970;1970; 11.688 ;Uruguay
1-06-1980;1980; 11.685 ;Uruguay
1-03-2003;2003; 19.423 ;Argentina
1-11-2003;2003; 19.174 ;Argentina
1-11-1984;1984; 11.644 ;Chile
1-04-2003;2003; 14.431 ;Argentina
1-09-2003;2003; 13.252 ;Argentina
1-05-2003;2003; 11.908 ;Argentina
1-05-1988;1988; 11.621 ;Uruguay
1-06-2003;2003; 10.317 ;Argentina
1-11-1991;1991; 11.612 ;Chile
1-06-2012;2012; 11.603 ;Uruguay
1-08-2003;2003; 9.516 ;Argentina
1-07-2003;2003; 8.387 ;Argentina
1-11-1998;1998; 11.596 ;Chile
1-07-2004;2004; 8 ;Argentina
1-11-1977;1977; 11.578 ;Chile
1-02-2004;2004; 21 ;Argentina
1-03-2004;2004; 20 ;Argentina
1-11-1971;1971; 11.563 ;Chile
1-08-2003;2003; 11.547 ;Uruguay
1-08-1973;1973; 11.546 ;Uruguay
1-08-2004;2004; 10 ;Argentina
1-01-2004;2004; 22.887 ;Argentina
1-06-2011;2011; 11.516 ;Uruguay
1-12-2004;2004; 21.036 ;Argentina
1-11-2004;2004; 18.191 ;Argentina
1-10-2004;2004; 15.943 ;Argentina
1-11-1970;1970; 11.488 ;Chile
1-06-1987;1987; 11.486 ;Uruguay
1-07-2013;2013; 11.464 ;Uruguay
1-11-2002;2002; 11.456 ;Chile
1-11-2007;2007; 11.446 ;Chile
1-04-2004;2004; 15.555 ;Argentina
1-06-1999;1999; 11.401 ;Uruguay
1-06-1970;1970; 11.392 ;Uruguay
1-07-1999;1999; 11.374 ;Uruguay
1-11-1981;1981; 11.336 ;Chile
1-07-2003;2003; 11.311 ;Uruguay
1-11-1990;1990; 11.291 ;Chile
1-11-1986;1986; 11.282 ;Chile
1-09-2004;2004; 13.672 ;Argentina
1-07-1976;1976; 11.253 ;Uruguay
1-06-1978;1978; 11.244 ;Uruguay
1-06-1995;1995; 11.192 ;Uruguay
1-11-1979;1979; 11.186 ;Chile
1-07-2002;2002; 11.186 ;Uruguay
1-06-2004;2004; 9.473 ;Argentina
1-05-2004;2004; 9.219 ;Argentina
1-07-1973;1973; 11.146 ;Uruguay
1-07-1972;1972; 11.121 ;Uruguay
1-01-2005;2005; 21.952 ;Argentina
1-07-2010;2010; 11.118 ;Uruguay
1-02-2005;2005; 21.653 ;Argentina
1-12-2005;2005; 20.303 ;Argentina
1-11-2000;2000; 11.096 ;Chile
1-04-2009;2009; 11.064 ;Chile
1-06-1979;1979; 11.055 ;Uruguay
1-11-2005;2005; 19.328 ;Argentina
1-07-1991;1991; 11.048 ;Uruguay
1-06-2002;2002; 11.035 ;Uruguay
1-11-1973;1973; 11.016 ;Chile
1-03-1976;1976; 10.936 ;Chile
1-06-1976;1976; 10.931 ;Uruguay
1-03-2005;2005; 18.616 ;Argentina
1-10-2005;2005; 15.074 ;Argentina
1-04-2005;2005; 13.803 ;Argentina
1-06-2007;2007; 10.863 ;Uruguay
1-09-2005;2005; 11.599 ;Argentina
1-04-1997;1997; 10.846 ;Chile
1-05-2005;2005; 11.169 ;Argentina
1-11-1980;1980; 10.836 ;Chile
1-08-2005;2005; 10.056 ;Argentina
1-11-2009;2009; 10.784 ;Chile
1-07-1988;1988; 10.757 ;Uruguay
1-04-1981;1981; 10.674 ;Chile
1-06-2005;2005; 9.348 ;Argentina
1-09-2006;2006; 13 ;Argentina
1-06-2008;2008; 10.635 ;Uruguay
1-06-1990;1990; 10.627 ;Uruguay
1-01-2006;2006; 22.167 ;Argentina
1-12-2006;2006; 21.337 ;Argentina
1-07-1990;1990; 10.623 ;Uruguay
1-07-2011;2011; 10.623 ;Uruguay
1-08-2007;2007; 10.619 ;Uruguay
1-11-1975;1975; 10.603 ;Chile
1-02-2006;2006; 21.212 ;Argentina
1-04-1998;1998; 10.599 ;Chile
1-11-2006;2006; 18.695 ;Argentina
1-06-1981;1981; 10.585 ;Uruguay
1-03-2006;2006; 18.477 ;Argentina
1-07-1984;1984; 10.574 ;Uruguay
1-04-2013;2013; 10.559 ;Chile
1-04-1987;1987; 10.511 ;Chile
1-04-1970;1970; 10.469 ;Chile
1-10-1986;1986; 10.467 ;Chile
1-04-1982;1982; 10.466 ;Chile
1-07-1989;1989; 10.462 ;Uruguay
1-04-1995;1995; 10.457 ;Chile
1-04-1977;1977; 10.441 ;Chile
1-07-1980;1980; 10.434 ;Uruguay
1-10-1987;1987; 10.422 ;Chile
1-10-2006;2006; 16.842 ;Argentina
1-04-2006;2006; 15.287 ;Argentina
1-05-2006;2006; 10.353 ;Argentina
1-04-1991;1991; 10.324 ;Chile
1-07-2006;2006; 9.972 ;Argentina
1-04-2004;2004; 10.284 ;Chile
1-06-1984;1984; 10.247 ;Uruguay
1-08-2006;2006; 9.866 ;Argentina
1-10-1998;1998; 10.231 ;Chile
1-10-2006;2006; 10.224 ;Chile
1-06-2006;2006; 9.595 ;Argentina
1-01-2007;2007; 21.719 ;Argentina
1-12-2007;2007; 21.033 ;Argentina
1-10-1989;1989; 10.176 ;Chile
1-10-2008;2008; 10.175 ;Chile
1-04-2000;2000; 10.153 ;Chile
1-06-1983;1983; 10.135 ;Uruguay
1-04-1992;1992; 10.135 ;Chile
1-04-2012;2012; 10.131 ;Chile
1-06-1996;1996; 10.119 ;Uruguay
1-02-2007;2007; 20.852 ;Argentina
1-10-2012;2012; 10.114 ;Chile
1-07-1993;1993; 10.109 ;Uruguay
1-10-1993;1993; 10.088 ;Chile
1-10-1983;1983; 10.064 ;Chile
1-10-1977;1977; 10.056 ;Chile
1-03-2007;2007; 18.622 ;Argentina
1-04-1978;1978; 10.049 ;Chile
1-11-2007;2007; 17.996 ;Argentina
1-04-2007;2007; 10.039 ;Chile
1-10-2007;2007; 16.464 ;Argentina
1-04-2007;2007; 15.417 ;Argentina
1-09-2007;2007; 13.435 ;Argentina
1-07-1983;1983; 10.002 ;Uruguay
1-04-2006;2006; 9.984 ;Chile
1-05-2007;2007; 9.084 ;Argentina
1-10-2004;2004; 9.971 ;Chile
1-04-2010;2010; 9.966 ;Chile
1-07-2007;2007; 6.105 ;Argentina
1-07-2008;2008; 10 ;Argentina
1-04-1988;1988; 9.935 ;Chile
1-10-2011;2011; 9.931 ;Chile
1-10-1984;1984; 9.929 ;Chile
1-12-2008;2008; 22 ;Argentina
1-10-2000;2000; 9.911 ;Chile
1-04-1979;1979; 9.905 ;Chile
1-11-2008;2008; 20 ;Argentina
1-10-2010;2010; 9.879 ;Chile
1-10-1994;1994; 9.868 ;Chile
1-01-2008;2008; 22.073 ;Argentina
1-10-1996;1996; 9.847 ;Chile
1-04-1975;1975; 9.845 ;Chile
1-10-1985;1985; 9.828 ;Chile
1-04-1989;1989; 9.789 ;Chile
1-10-2002;2002; 9.789 ;Chile
1-10-1997;1997; 9.741 ;Chile
1-02-2008;2008; 21.458 ;Argentina
1-04-2002;2002; 9.698 ;Chile
1-04-2001;2001; 9.687 ;Chile
1-03-2008;2008; 18.952 ;Argentina
1-04-2003;2003; 9.662 ;Chile
1-10-2007;2007; 9.661 ;Chile
1-07-2000;2000; 9.646 ;Uruguay
1-04-2008;2008; 9.617 ;Chile
1-04-2005;2005; 9.596 ;Chile
1-10-2008;2008; 16.132 ;Argentina
1-04-2008;2008; 14.475 ;Argentina
1-07-2009;2009; 9.584 ;Uruguay
1-10-1980;1980; 9.564 ;Chile
1-09-2008;2008; 12.367 ;Argentina
1-04-1985;1985; 9.525 ;Chile
1-10-1976;1976; 9.516 ;Chile
1-05-2008;2008; 10.864 ;Argentina
1-10-1971;1971; 9.515 ;Chile
1-10-2009;2009; 9.511 ;Chile
1-04-1996;1996; 9.499 ;Chile
1-04-1973;1973; 9.496 ;Chile
1-07-1996;1996; 9.495 ;Uruguay
1-01-2009;2009; 22.017 ;Argentina
1-07-2012;2012; 9.475 ;Uruguay
1-02-2009;2009; 21.442 ;Argentina
1-10-2005;2005; 9.461 ;Chile
1-04-1999;1999; 9.455 ;Chile
1-12-2009;2009; 20.274 ;Argentina
1-10-1970;1970; 9.405 ;Chile
1-03-2009;2009; 20.152 ;Argentina
1-10-1992;1992; 9.354 ;Chile
1-11-2009;2009; 18.957 ;Argentina
1-04-2009;2009; 16.658 ;Argentina
1-04-1990;1990; 9.345 ;Chile
1-10-2009;2009; 16.122 ;Argentina
1-04-1980;1980; 9.287 ;Chile
1-05-2009;2009; 12.232 ;Argentina
1-09-2009;2009; 11.631 ;Argentina
1-10-1973;1973; 9.253 ;Chile
1-10-1979;1979; 9.247 ;Chile
1-08-2009;2009; 11.623 ;Argentina
1-06-2009;2009; 8.104 ;Argentina
1-10-1991;1991; 9.202 ;Chile
1-07-2009;2009; 7.201 ;Argentina
1-01-2010;2010; 22.422 ;Argentina
1-12-2010;2010; 21.194 ;Argentina
1-02-2010;2010; 20.858 ;Argentina
1-04-1976;1976; 9.147 ;Chile
1-03-2010;2010; 19.867 ;Argentina
1-11-2010;2010; 18.497 ;Argentina
1-10-2010;2010; 15.529 ;Argentina
1-07-1992;1992; 9.068 ;Uruguay
1-04-2010;2010; 14.293 ;Argentina
1-09-2010;2010; 12.671 ;Argentina
1-05-2010;2010; 10.894 ;Argentina
1-08-2010;2010; 8.996 ;Argentina
1-06-1971;1971; 8.956 ;Uruguay
1-06-2010;2010; 8.766 ;Argentina
1-10-1972;1972; 8.875 ;Chile
1-04-1971;1971; 8.846 ;Chile
1-07-2010;2010; 6.959 ;Argentina
1-01-2011;2011; 22.126 ;Argentina
1-12-2011;2011; 21.548 ;Argentina
1-02-2011;2011; 20.716 ;Argentina
1-09-1997;1997; 8.692 ;Chile
1-09-1982;1982; 8.669 ;Chile
1-05-1998;1998; 8.634 ;Chile
1-09-2004;2004; 8.519 ;Chile
1-09-2011;2011; 8.516 ;Chile
1-05-1982;1982; 8.508 ;Chile
1-11-2011;2011; 19.866 ;Argentina
1-09-1999;1999; 8.476 ;Chile
1-09-1978;1978; 8.459 ;Chile
1-03-2011;2011; 18.528 ;Argentina
1-09-1994;1994; 8.429 ;Chile
1-05-1981;1981; 8.401 ;Chile
1-10-2011;2011; 15.496 ;Argentina
1-09-2002;2002; 8.377 ;Chile
1-04-2011;2011; 15.273 ;Argentina
1-09-2011;2011; 13.864 ;Argentina
1-05-2011;2011; 11.535 ;Argentina
1-05-2013;2013; 8.309 ;Chile
1-08-2011;2011; 9.166 ;Argentina
1-09-2003;2003; 8.263 ;Chile
1-09-1977;1977; 8.256 ;Chile
1-09-1996;1996; 8.214 ;Chile
1-09-1971;1971; 8.209 ;Chile
1-05-1991;1991; 8.175 ;Chile
1-06-2011;2011; 8.301 ;Argentina
1-07-2012;2012; 7 ;Argentina
1-05-1996;1996; 8.132 ;Chile
1-09-2008;2008; 8.127 ;Chile
1-05-1983;1983; 8.121 ;Chile
1-01-2012;2012; 23 ;Argentina
1-09-1980;1980; 8.066 ;Chile
1-05-2009;2009; 8.046 ;Chile
1-05-2012;2012; 8.043 ;Chile
1-05-2003;2003; 8.038 ;Chile
1-03-2012;2012; 19 ;Argentina
1-05-1980;1980; 8.006 ;Chile
1-09-2010;2010; 7.985 ;Chile
1-09-1987;1987; 7.947 ;Chile
1-09-1990;1990; 7.905 ;Chile
1-02-2012;2012; 21.487 ;Argentina
1-09-1972;1972; 7.897 ;Chile
1-05-1995;1995; 7.893 ;Chile
1-12-2012;2012; 20.961 ;Argentina
1-11-2012;2012; 19.677 ;Argentina
1-09-2007;2007; 7.851 ;Chile
1-10-2012;2012; 16.311 ;Argentina
1-05-1979;1979; 7.776 ;Chile
1-05-2011;2011; 7.733 ;Chile
1-05-1986;1986; 7.699 ;Chile
1-05-2006;2006; 7.671 ;Chile
1-05-1999;1999; 7.647 ;Chile
1-04-2012;2012; 14.663 ;Argentina
1-05-1990;1990; 7.626 ;Chile
1-05-2010;2010; 7.545 ;Chile
1-09-2012;2012; 13.931 ;Argentina
1-09-1983;1983; 7.541 ;Chile
1-09-1975;1975; 7.531 ;Chile
1-09-1989;1989; 7.501 ;Chile
1-05-1992;1992; 7.449 ;Chile
1-09-1998;1998; 7.448 ;Chile
1-05-1972;1972; 7.419 ;Chile
1-05-1975;1975; 7.419 ;Chile
1-05-2012;2012; 12.433 ;Argentina
1-05-2000;2000; 7.415 ;Chile
1-05-1970;1970; 7.388 ;Chile
1-05-1993;1993; 7.336 ;Chile
1-09-1979;1979; 7.307 ;Chile
1-09-1973;1973; 7.296 ;Chile
1-08-1997;1997; 7.235 ;Chile
1-05-1973;1973; 7.227 ;Chile
1-08-2012;2012; 10.842 ;Argentina
1-05-2001;2001; 7.146 ;Chile
1-06-2012;2012; 8.353 ;Argentina
